date,tweet_count,neg,neu,pos,nlp_tweet_count,not_polarized,polarized,anger,disgust,fear,joy,neutral,sadness,surprise,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,tesla,tsla,stock,market,price,profit,loss,revenue,inflation,interest,bitcoin,dogecoin,crypto,ethereum,spacex,model,cybertruck,starship,buy,sell,arts_&_culture,business_&_entrepreneurs,celebrity_&_pop_culture,diaries_&_daily_life,family,fashion_&_style,film_tv_&_video,fitness_&_health,food_&_dining,gaming,learning_&_educational,music,news_&_social_concern,other_hobbies,relationships,science_&_technology,sports,travel_&_adventure,youth_&_student_life
2021-03-15,0.0253164556962025,0.06052573,0.6663508,0.27312347,0.015625,1.0,0.0,0.008025762,0.012096,0.004956844,0.020696769,0.91164094,0.012089037,0.030494608,0.45127568,0.53742737,0.44841293,0.29523656,0.46888337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.015573666,0.016154056,0.03418724,0.073631436,0.003196543,0.0025393467,0.027904881,0.002200486,0.0027423466,0.0030237779,0.007924926,0.30676875,0.14253773,0.019909909,0.0053753555,0.29564583,0.03229569,0.005353793,0.0030342892
2021-03-16,0.0063291139240506,0.753966,0.22867617,0.017357877,0.0,0.0,1.0,0.010046765,0.08347147,0.0049758907,0.086579256,0.68451697,0.121741466,0.008668214,0.49491492,0.56127197,0.432728,0.2970908,0.5062589,,,,,,,,,,,,,,,,,,,,,0.0058052572,0.18655755,0.0030651593,0.49929437,0.0019703463,0.004758996,0.0024762233,0.001253502,0.0047787456,0.017089559,0.008743585,0.0042829844,0.0073224534,0.15545684,0.006159297,0.022431944,0.034769747,0.03116126,0.0026221462
2021-03-17,0.0189873417721519,0.012932779,0.5062753,0.48079187,0.0078125,1.0,0.0,0.011033601,0.00472598,0.009632304,0.044771865,0.86757094,0.00736165,0.05490373,0.3653397,0.54969305,0.44839966,0.29450148,0.43792439,,,,,,,,,,,,,,,,,,,,,0.0151726995,0.0026568675,0.005568999,0.18405601,0.0028702107,0.0013285045,0.008030908,0.001124013,0.0011147307,0.0023945163,0.005902454,0.0016074553,0.013906076,0.014048227,0.0036860716,0.006074229,0.49750042,0.23102446,0.00193309
2021-03-18,0.0443037974683544,0.25068024,0.6321581,0.117161594,0.0390625,0.8333333333333334,0.1666666666666666,0.09018788,0.06298318,0.015337107,0.025285086,0.6704216,0.08011197,0.055673152,0.48140454,0.5354258,0.455436,0.3073627,0.49201512,,,,,,,,,,,,,,,,,,,,,0.025122548,0.113624506,0.007385613,0.13616377,0.0022894281,0.0017840648,0.006046839,0.10753822,0.001389132,0.0025857077,0.070140004,0.005856748,0.2462523,0.038637538,0.0041035297,0.20575531,0.0052828826,0.0061668493,0.013874956
2021-03-19,0.0696202531645569,0.03933661,0.6593725,0.30129084,0.0546875,1.0,0.0,0.04380111,0.019734344,0.008533531,0.08057514,0.69742304,0.008005037,0.14192778,0.49823242,0.56938255,0.43112326,0.29226318,0.5193845,,,,,,,,,,,,,,,,,,,,,0.023033863,0.010967944,0.022911659,0.49500656,0.0051217675,0.08234153,0.03096078,0.0021634074,0.0035420603,0.0037851003,0.007359433,0.018605774,0.15867795,0.08614394,0.009899592,0.0049297223,0.018243607,0.012858366,0.0034469604
2021-03-20,0.0379746835443038,0.18149014,0.40226266,0.41624722,0.0390625,0.5,0.5,0.01602584,0.030039236,0.014501688,0.22816728,0.5130771,0.1414921,0.056696773,0.4395738,0.5472622,0.44960287,0.3139177,0.4845656,,,,,,,,,,,,,,,,,,,,,0.014397272,0.010926175,0.020318905,0.10365794,0.0062909797,0.0012800852,0.021231169,0.0022724185,0.12999067,0.0026300915,0.024509251,0.1697913,0.23090579,0.01684446,0.0053988067,0.174262,0.05389273,0.006853206,0.0045467024
2021-03-21,0.0696202531645569,0.07720629,0.45019823,0.47259548,0.0625,0.5555555555555556,0.4444444444444444,0.028536694,0.048699506,0.008773816,0.120283976,0.63985443,0.018781886,0.13506968,0.4232652,0.54216415,0.4482304,0.32256553,0.46789,,,,,,,,,,,,,,,,,,,,,0.052421905,0.04824759,0.015754828,0.31922925,0.0066513214,0.002026345,0.01631469,0.0025223778,0.090515286,0.0033225112,0.080663644,0.008905567,0.14812633,0.04469403,0.010500927,0.09960054,0.024886914,0.01180807,0.013807881
2021-03-22,0.0063291139240506,0.006337065,0.21132043,0.7823425,0.0,0.0,1.0,0.011042699,0.0050607547,0.0011217286,0.6061946,0.29594836,0.015266409,0.06536543,0.49718285,0.5536227,0.43515936,0.30062267,0.4971067,,,,,,,,,,,,,,,,,,,,,0.0012641017,0.0015876457,0.00076682173,0.95880795,0.0009900752,0.0004293312,0.0004686846,0.0014363133,0.0004533733,0.00069293415,0.0035829244,0.000544819,0.00439719,0.013653854,0.0054276097,0.00064427085,0.0016771671,0.0012360429,0.0019387088
2021-03-23,0.050632911392405,0.10079708,0.3565421,0.54266083,0.0390625,0.5,0.5,0.013744257,0.009300868,0.010504086,0.13537574,0.56624484,0.025990954,0.23883928,0.4160377,0.515912,0.5027335,0.42372587,0.46419513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.012367328,0.06325319,0.0113219535,0.11369181,0.0026781678,0.008139346,0.023381116,0.0012429849,0.003216429,0.083681785,0.010653373,0.009739487,0.029931286,0.07608805,0.0035233032,0.39312693,0.019737957,0.13135707,0.0028684435
2021-03-24,0.0569620253164556,0.15857375,0.5244103,0.317016,0.0390625,0.8333333333333334,0.1666666666666666,0.006372087,0.008100755,0.002496518,0.15071486,0.6426881,0.0090966765,0.18053098,0.4624661,0.53693813,0.45502162,0.31303236,0.48152578,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06951442,0.31572556,0.0049282494,0.11219213,0.0037002333,0.0011467558,0.1678871,0.0011216312,0.0017610765,0.0012472027,0.045066085,0.0025854753,0.079594634,0.026621496,0.0038458088,0.1540303,0.0015932658,0.0036079,0.0038306124
2021-03-25,0.0696202531645569,0.26585072,0.44147283,0.2926765,0.0703125,0.6,0.4,0.08664152,0.06799655,0.027637098,0.0836892,0.62738156,0.03928848,0.0673656,0.4720357,0.5535224,0.43657333,0.28933161,0.50007164,,,,,,,,,,,,,,,,,,,,,0.016033607,0.017862927,0.02649695,0.28958252,0.07986679,0.0017602943,0.020616174,0.0020625645,0.0040095234,0.0032162822,0.06720587,0.02321877,0.3018288,0.05881179,0.020954553,0.006964789,0.032787926,0.0074584596,0.019261394
2021-03-26,0.0379746835443038,0.016249431,0.41802624,0.56572425,0.0234375,0.5,0.5,0.02105223,0.008480731,0.027812948,0.049408775,0.6027373,0.038269725,0.25223827,0.52292585,0.5493047,0.44669846,0.31461555,0.51347303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067446427,0.2544796,0.021482216,0.33641988,0.0012395529,0.0023398176,0.11330748,0.0010945821,0.0026676573,0.022635883,0.004213245,0.008002808,0.019583294,0.048864793,0.0033812565,0.034901526,0.07768379,0.03953281,0.0014252055
2021-03-27,0.0632911392405063,0.10225419,0.43754244,0.4602034,0.0703125,0.6,0.4,0.106255636,0.056053393,0.00573744,0.1409855,0.48865414,0.009300563,0.19301334,0.42407346,0.5305046,0.4551727,0.33592886,0.4599114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008454839,0.07380829,0.01119747,0.22835827,0.0016128102,0.0019360166,0.20554368,0.0014814703,0.0019057507,0.004436219,0.006659519,0.098332964,0.15498033,0.08495183,0.0046160286,0.0663908,0.030495798,0.013160953,0.0016769378
2021-03-28,0.0316455696202531,0.059422832,0.6920083,0.2485688,0.0234375,1.0,0.0,0.0474163,0.045612063,0.044830948,0.01229162,0.6855332,0.11721871,0.04709711,0.38822216,0.55526704,0.44429725,0.29269722,0.45849687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.029807832,0.013002529,0.053113062,0.17926228,0.009969887,0.0048401444,0.09429805,0.005886631,0.006689783,0.00912675,0.01035928,0.012792282,0.2729805,0.02878536,0.012049669,0.011306412,0.0906504,0.1499128,0.005166318
2021-03-29,0.0126582278481012,0.34267217,0.18991949,0.46740836,0.0078125,0.0,1.0,0.010879381,0.0050246757,0.006234549,0.02795924,0.4839062,0.43653643,0.02945958,0.44244266,0.53335834,0.47764513,0.33013678,0.4706542,,,,,,,,,,,,,,,,,,,,,0.0031689713,0.011534388,0.0020945845,0.009281507,0.0007935087,0.000499649,0.026110927,0.001160647,0.0013324947,0.0023907346,0.010832814,0.0021274833,0.2250733,0.0068527153,0.00089013926,0.6801213,0.0039326414,0.009054599,0.002747675
2021-03-30,0.1075949367088607,0.09014447,0.432669,0.47718653,0.1171875,0.5625,0.4375,0.022332093,0.024364827,0.062847055,0.10681646,0.5855197,0.10895714,0.08916273,0.45482233,0.5245795,0.48437738,0.35625535,0.48036817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021079961,0.10647789,0.0105914455,0.122360826,0.0023745294,0.001556556,0.03184915,0.0014752421,0.0024483162,0.002787603,0.04187284,0.01305291,0.20549461,0.03596222,0.004266378,0.2608416,0.094099015,0.022653423,0.018755453
2021-03-31,0.0126582278481012,0.02159442,0.6745267,0.30387893,0.0,1.0,0.0,0.01098993,0.0018907102,0.018376002,0.023497967,0.48692617,0.023758296,0.43456098,0.51277345,0.51517946,0.49781573,0.39037436,0.48395115,,,,,,,,,,,,,,,,,,,,,0.007737344,0.0036178792,0.0024890304,0.086416,0.0052519613,0.0011286164,0.0040012887,0.0020655824,0.004945736,0.0015889177,0.0038807518,0.001919294,0.08414554,0.005118798,0.0022658394,0.0033400457,0.0023400846,0.7752793,0.002467989
2021-04-01,0.0316455696202531,0.02343174,0.4301957,0.5463726,0.0234375,0.5,0.5,0.009811924,0.011001702,0.003977865,0.27791795,0.60251945,0.006207398,0.088563696,0.39570498,0.5353424,0.4432511,0.29712647,0.45181948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0075644674,0.18058883,0.028691642,0.09632274,0.0026636205,0.0018017425,0.23151933,0.0011040396,0.00262274,0.002061141,0.006119321,0.0031595791,0.114546165,0.012495508,0.0026987712,0.16206557,0.0027532338,0.13937226,0.0018493189
2021-04-02,0.0126582278481012,0.11805088,0.24597807,0.63597107,0.0078125,0.5,0.5,0.029184103,0.0058074812,0.01108298,0.3441431,0.42007375,0.020445185,0.16926344,0.5311049,0.568876,0.42884877,0.27574667,0.525491,,,,,,,,,,,,,,,,,,,,,0.10384922,0.0049414467,0.04883296,0.29200417,0.012857038,0.0015899296,0.12644687,0.002246288,0.02105795,0.001980713,0.0055532465,0.039992552,0.26655164,0.027278855,0.010399783,0.0027223844,0.012394334,0.016539114,0.0027613621
2021-04-03,0.0253164556962025,0.3257834,0.5553506,0.118865944,0.015625,1.0,0.0,0.23668742,0.08226432,0.06997251,0.022690525,0.22147508,0.2735618,0.093348324,0.4106126,0.5078488,0.4828583,0.42997494,0.45813403,,,,,,,,,,,,,,,,,,,,,0.003910668,0.35648873,0.016042931,0.35135332,0.002777393,0.0019171968,0.014050789,0.0011630247,0.012260377,0.0018671447,0.0031838554,0.0074844696,0.11527117,0.024202071,0.0050452366,0.004642304,0.07371437,0.0031571637,0.0014678743
2021-04-04,0.050632911392405,0.17009597,0.34304234,0.4868617,0.03125,0.4,0.6,0.05606546,0.03188422,0.055023152,0.03196087,0.7260676,0.069896504,0.029102203,0.47783822,0.55400765,0.4490171,0.31049114,0.512918,,,,,,,,,,,,,,,,,,,,,0.014238429,0.01690671,0.008399245,0.3294931,0.0033504032,0.00157145,0.01595143,0.0032953222,0.0022638275,0.0061858282,0.016994676,0.0050007463,0.3319502,0.039784133,0.005807568,0.077416204,0.072993144,0.043744247,0.00465328
2021-04-05,0.0759493670886076,0.038671676,0.32514107,0.63618726,0.0625,0.4444444444444444,0.5555555555555556,0.025262764,0.015469521,0.011488912,0.30206794,0.26550356,0.05763552,0.32257175,0.5007184,0.55366135,0.43574917,0.30297706,0.51230884,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034499362,0.18901664,0.0050117467,0.22472893,0.0021518548,0.007342005,0.26413906,0.0017147181,0.0033662627,0.045887355,0.0075027924,0.012860502,0.062968045,0.06256464,0.0038353445,0.047231473,0.008382457,0.015031093,0.0017656893
2021-04-06,0.0189873417721519,0.12783907,0.6363171,0.23584385,0.015625,1.0,0.0,0.059948873,0.028664203,0.013522305,0.01972559,0.6728583,0.00829056,0.19699015,0.42822242,0.54795027,0.4663813,0.31967297,0.49299607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008606969,0.16558751,0.0063804123,0.24522825,0.0013188949,0.001005683,0.025248902,0.0008234155,0.0014187141,0.2997466,0.0017583076,0.0017438707,0.1907307,0.029915651,0.0024869798,0.008797391,0.003700733,0.004495166,0.0010058874
2021-04-07,0.0759493670886076,0.057226323,0.4467248,0.4960489,0.078125,0.6363636363636364,0.3636363636363636,0.02939601,0.018543294,0.030406589,0.07806099,0.64481205,0.042968914,0.15581217,0.47263107,0.53844017,0.45789862,0.32664865,0.5023984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.008919415,0.037895676,0.011924936,0.13772404,0.0020070106,0.0028504818,0.029059589,0.023681562,0.0024887098,0.0059539303,0.00835508,0.0054215756,0.37029716,0.039114855,0.005420993,0.27265877,0.019451614,0.0143357515,0.002438827
2021-04-08,0.0316455696202531,0.0493119,0.4788564,0.4718317,0.03125,0.6,0.4,0.025686976,0.009961678,0.0067504845,0.2588977,0.5242254,0.012471596,0.16200617,0.504025,0.56555676,0.4335529,0.28879765,0.5226416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013105452,0.11862155,0.0112576615,0.28611797,0.0030801713,0.0022015353,0.024808425,0.0011516989,0.0051211445,0.008257913,0.009758738,0.009998321,0.31993502,0.066231675,0.0056196777,0.051428296,0.017641593,0.043168526,0.002494596
2021-04-09,0.1645569620253164,0.10401626,0.38348246,0.5125013,0.1484375,0.45,0.55,0.039231345,0.053418636,0.052153368,0.2099961,0.54167426,0.047036473,0.056489766,0.45026413,0.5481188,0.4411961,0.29971045,0.48775053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028076157,0.021722805,0.02222921,0.20093176,0.0042711324,0.0035496014,0.101629116,0.00976021,0.0026229615,0.09542698,0.060112108,0.007788687,0.109246336,0.047417358,0.008714703,0.21434657,0.046797726,0.007929804,0.007426777
2021-04-10,0.1518987341772152,0.17345975,0.5068815,0.31965876,0.1171875,0.75,0.25,0.108619295,0.04378755,0.031493034,0.025250074,0.66666615,0.026086576,0.09809732,0.47199845,0.5504401,0.45424414,0.3105631,0.50026774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012663748,0.0067301174,0.0432982,0.1405362,0.0023273025,0.0016302419,0.1185241,0.0018507275,0.0021178816,0.0082898,0.012129293,0.02945356,0.27436608,0.02929311,0.003377346,0.26546615,0.033050083,0.011963867,0.0029321988
2021-04-11,0.0316455696202531,0.01812702,0.30554354,0.67632943,0.0234375,0.5,0.5,0.017265225,0.027057862,0.026288772,0.323632,0.48672628,0.01082051,0.10820938,0.43168086,0.5557511,0.44291666,0.302661,0.4760739,,,,,,,,,,,,,,,,,,,,,0.15048839,0.010300327,0.010129554,0.22423139,0.004067015,0.004613779,0.092288606,0.0017732992,0.0033759999,0.019051738,0.010221962,0.006313881,0.29706648,0.10397131,0.0044878153,0.0073259557,0.007911967,0.03993001,0.0024504603
2021-04-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-13,0.0063291139240506,0.029868139,0.31391808,0.6562138,0.0,0.0,1.0,0.004614736,0.009508535,0.00864493,0.028307376,0.32501575,0.61131644,0.0125921685,0.52477145,0.4981329,0.49747255,0.41750678,0.5424233,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004803588,0.9704002,0.0010246991,0.0010224675,0.0003784043,0.0012477706,0.0024074425,0.00036744995,0.0004199357,0.00052288064,0.0012620095,0.00035274992,0.0056796814,0.0035004974,0.00031729197,0.007923919,0.0008769197,0.0015148411,0.0003003894
2021-04-14,0.1392405063291139,0.06780071,0.5196126,0.41258663,0.1328125,0.7777777777777778,0.2222222222222222,0.10080842,0.03185166,0.0120479325,0.03996611,0.656932,0.0166388,0.14175513,0.44053742,0.54876256,0.45631436,0.32274318,0.48384058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030360043,0.021120138,0.022731155,0.30212724,0.0057679852,0.0037233615,0.05155409,0.0027401927,0.0036048943,0.048017137,0.05727086,0.023007793,0.08422361,0.07547335,0.01775185,0.18248215,0.03766158,0.020009855,0.010372721
2021-04-15,0.0696202531645569,0.13533954,0.4444276,0.42023283,0.0625,0.4444444444444444,0.5555555555555556,0.032578487,0.042641062,0.028370794,0.13971214,0.6218407,0.059701722,0.07515511,0.47035742,0.54558736,0.45249736,0.31383833,0.50432956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014283568,0.18810499,0.015356754,0.13122195,0.0029643537,0.0019469275,0.02879124,0.0013383783,0.0027637552,0.007363132,0.009722304,0.009266933,0.07929837,0.14738837,0.0043377164,0.3399557,0.0053927293,0.008242113,0.0022607336
2021-04-16,0.050632911392405,0.027538896,0.46306863,0.50939244,0.0390625,0.5,0.5,0.037253786,0.012411018,0.010309145,0.19250226,0.5414999,0.054498117,0.15152581,0.4803224,0.5507899,0.42965212,0.2953697,0.4983668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.041331146,0.16311334,0.047057156,0.20857769,0.0027925782,0.011035877,0.016748717,0.0017186947,0.002060617,0.0074827853,0.014880833,0.16580771,0.12343029,0.083135,0.0056343493,0.027320601,0.05871038,0.015868887,0.0032933156
2021-04-17,0.0443037974683544,0.050845824,0.41682455,0.5323296,0.046875,0.5714285714285714,0.4285714285714285,0.0442137,0.011963633,0.11997211,0.14993536,0.46465155,0.05768669,0.15157698,0.5131215,0.5489017,0.4426578,0.30289188,0.5298916,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012826531,0.13536318,0.009721701,0.13523462,0.0022337977,0.0018726621,0.024102254,0.0018688904,0.0026802311,0.0046646125,0.03224523,0.011414579,0.21102746,0.041206695,0.0040248414,0.33018175,0.0036639697,0.030330682,0.0053363373
2021-04-18,0.0063291139240506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,0.0126582278481012,0.20691742,0.24041449,0.5526681,0.0078125,0.5,0.5,0.046873674,0.011137385,0.024136534,0.2515342,0.48444092,0.090810955,0.091066375,0.53038794,0.5337782,0.47138608,0.36760902,0.54145706,,,,,,,,,,,,,,,,,,,,,0.013341053,0.025504924,0.008288352,0.0073233456,0.001119694,0.0010949046,0.23499963,0.0010220531,0.0014192815,0.0017325196,0.012170443,0.0039106854,0.08132879,0.008837768,0.0010858543,0.57838637,0.00091116916,0.014913792,0.0026093004
2021-04-20,0.050632911392405,0.062329073,0.34816462,0.5895063,0.03125,0.6,0.4,0.022937065,0.02144991,0.005319245,0.13568062,0.6134472,0.008217784,0.19294819,0.45089832,0.5469471,0.43404332,0.29625052,0.47572908,,,,,,,,,,,,,,,,,,,,,0.015609242,0.0074806684,0.020570103,0.4129877,0.003485034,0.0018581226,0.014198663,0.0029597376,0.0024769478,0.0047902307,0.032745022,0.009590475,0.1240345,0.07957034,0.010045375,0.14602128,0.09978306,0.00623542,0.0055580605
2021-04-21,0.0253164556962025,0.10157524,0.6790531,0.21937163,0.0234375,1.0,0.0,0.012500923,0.013957067,0.005939524,0.028591355,0.6629258,0.0325791,0.24350624,0.44247067,0.53950506,0.4583969,0.3286525,0.48218328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0067833075,0.05807581,0.03706919,0.30855292,0.003884872,0.0030411405,0.010791484,0.0026823906,0.0020680046,0.0022971325,0.008448387,0.0055533284,0.052176807,0.02804128,0.023955507,0.3696124,0.068824604,0.004830992,0.003310508
2021-04-22,0.1012658227848101,0.06324898,0.36364362,0.57310736,0.0703125,0.6,0.4,0.028596664,0.007911986,0.0069827577,0.1427184,0.6410426,0.015148824,0.15759881,0.49316412,0.52552825,0.47637272,0.34284085,0.49779862,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008841676,0.1964221,0.0069938162,0.2813558,0.002716663,0.0009386221,0.0071994336,0.0015707591,0.004112123,0.002130558,0.010881408,0.0061917705,0.091388375,0.030862799,0.0054940796,0.31168395,0.007581471,0.020509636,0.0031249705
2021-04-23,0.0379746835443038,0.028014075,0.5670997,0.40488625,0.03125,0.6,0.4,0.04699846,0.026826927,0.11151274,0.032705825,0.6070121,0.014701423,0.16024251,0.44924536,0.55261785,0.43164724,0.28127295,0.4790105,,,,,,,,,,,,,,,,,,,,,0.05803463,0.06518371,0.035578974,0.09637801,0.0044879853,0.004124689,0.054973383,0.0039198296,0.002881898,0.0035313878,0.08970977,0.023047077,0.296543,0.053524286,0.006343834,0.11929753,0.06135135,0.009306068,0.011782629
2021-04-24,0.0253164556962025,0.09810206,0.6140033,0.28789464,0.0078125,1.0,0.0,0.008373622,0.012823455,0.009107335,0.23786312,0.6912391,0.019227423,0.021365937,0.41506886,0.56860304,0.41668355,0.27536482,0.4923497,,,,,,,,,,,,,,,,,,,,,0.026965722,0.038688913,0.069275305,0.36648443,0.0040589427,0.24749932,0.015260154,0.002938061,0.0015375713,0.004246385,0.0056278007,0.027726263,0.027201708,0.09761028,0.017960623,0.0038933824,0.03481534,0.005550192,0.002659695
2021-04-25,0.0253164556962025,0.072936185,0.2937949,0.6332689,0.015625,0.3333333333333333,0.6666666666666666,0.019396476,0.20125246,0.0062382347,0.25417838,0.4246037,0.012473016,0.08185773,0.49113086,0.57004863,0.42542687,0.27986738,0.49505293,,,,,,,,,,,,,,,,,,,,,0.013392589,0.010923963,0.024161726,0.14931668,0.0032641755,0.0017163968,0.3586966,0.0020922034,0.009993544,0.0034055582,0.004754405,0.010405245,0.33701017,0.027262384,0.0045513916,0.0076353517,0.023909679,0.005321408,0.0021865817
2021-04-26,0.0569620253164556,0.09103604,0.40377504,0.5051889,0.046875,0.5714285714285714,0.4285714285714285,0.04529718,0.036995884,0.0110061,0.07429924,0.47141042,0.13471155,0.22627963,0.51652193,0.53897697,0.47008583,0.35391042,0.5109462,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0035753665,0.22437085,0.003609368,0.09327234,0.04176968,0.0014185205,0.0037029365,0.0020502333,0.002300253,0.0018192285,0.09440287,0.0029754608,0.2219536,0.0244665,0.011222717,0.23402485,0.0045159436,0.008137284,0.020412026
2021-04-27,0.0569620253164556,0.18418753,0.5753551,0.24045731,0.046875,1.0,0.0,0.052825373,0.11648347,0.03615796,0.029086445,0.60165185,0.018137347,0.14565755,0.5127482,0.5460696,0.44443795,0.31721216,0.53014374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0085825985,0.19223012,0.018879736,0.059567213,0.0020304273,0.0013973097,0.108112946,0.0015699178,0.0021223545,0.007475046,0.0062421826,0.0124145,0.41828018,0.017291013,0.0032488906,0.09917665,0.028181033,0.01105409,0.0021437276
2021-04-28,0.0949367088607595,0.1042648,0.45448545,0.44124976,0.078125,0.6363636363636364,0.3636363636363636,0.018679433,0.029982245,0.04519701,0.18778844,0.5224974,0.12000216,0.07585326,0.46705067,0.5619922,0.4350992,0.28540966,0.49230492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014858411,0.05270922,0.043405805,0.2722408,0.004913395,0.0031552324,0.2134853,0.002710116,0.0023534817,0.046975397,0.0077290614,0.010741717,0.12045465,0.07914147,0.011874926,0.026435869,0.07778397,0.005951992,0.0030791624
2021-04-29,0.0696202531645569,0.042549387,0.46907663,0.48837397,0.078125,0.6363636363636364,0.3636363636363636,0.06529393,0.010415851,0.07630287,0.08610525,0.59811217,0.011203281,0.15256661,0.43751422,0.5339013,0.47578698,0.33678493,0.46498498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071185944,0.043685813,0.008024284,0.35643068,0.0020008613,0.0020046665,0.006500108,0.0025337106,0.0037093917,0.0031625011,0.0151816,0.01382695,0.12077801,0.027962357,0.00435394,0.26615068,0.043861974,0.06890933,0.0038045212
